category,price
Sports,24.14
Sports,24.16
Sports,24.22
Sports,24.23
Sports,24.27
Sports,24.29
Sports,24.31
Sports,24.32
Sports,24.4
Sports,24.43
Sports,24.44
Sports,24.47
Sports,24.48
Sports,24.52
Sports,24.55
Sports,24.56
Sports,24.58
Sports,24.61
Sports,24.62
Sports,24.63
Sports,24.64
Sports,24.66
Sports,24.68
Sports,24.72
Sports,24.77
Sports,24.78
Sports,24.85
Sports,24.87
Sports,24.93
Sports,24.96
Sports,25.02
Sports,25.03
Sports,25.08
Sports,25.1
Sports,25.18
Sports,25.22
Sports,25.24
Sports,25.29
Sports,25.33
Sports,25.34
Sports,25.36
Sports,25.38
Sports,25.45
Sports,25.54
Sports,25.55
Sports,25.56
Sports,25.57
Sports,25.62
Sports,25.64
Sports,25.66
Sports,25.69
Sports,25.7
Sports,25.73
Sports,25.74
Sports,25.76
Sports,25.78
Sports,25.79
Sports,25.8
Sports,25.81
Sports,25.82
Sports,25.83
Sports,25.85
Sports,25.91
Sports,25.93
Sports,25.95
Sports,25.96
Sports,26.02
Sports,26.06
Sports,26.09
Sports,26.1
Sports,26.11
Sports,26.16
Sports,26.23
Sports,26.28
Sports,26.42
Sports,26.45
Sports,26.48
Sports,26.49
Sports,26.52
Sports,26.53
Sports,26.56
Sports,26.57
Sports,26.6
Sports,26.63
Sports,26.64
Sports,26.67
Sports,26.68
Sports,26.73
Sports,26.79
Sports,26.81
Sports,26.82
Sports,26.87
Sports,26.89
Sports,26.91
Sports,26.93
Sports,27.01
Sports,27.02
Sports,27.03
Sports,27.06
Sports,27.08
Sports,27.1
Sports,27.16
Sports,27.19
Sports,27.21
Sports,27.24
Sports,27.26
Sports,27.29
Sports,27.3
Sports,27.4
Sports,27.41
Sports,27.42
Sports,27.47
Sports,27.57
Sports,27.6
Sports,27.62
Sports,27.69
Sports,27.7
Sports,27.74
Sports,27.76
Sports,27.77
Sports,27.82
Sports,27.83
Sports,27.9
Sports,27.94
Sports,27.95
Sports,27.98
Sports,28
Sports,28.01
Sports,28.02
Sports,28.04
Sports,28.05
Sports,28.06
Sports,28.11
Sports,28.12
Sports,28.13
Sports,28.18
Sports,28.2
Sports,28.22
Sports,28.26
Sports,28.3
Sports,28.31
Sports,28.37
Sports,28.4
Sports,28.41
Sports,28.43
Sports,28.45
Sports,28.46
Sports,28.47
Sports,28.48
Sports,28.57
Sports,28.58
Sports,28.6
Sports,28.65
Sports,28.67
Sports,28.69
Sports,28.71
Sports,28.72
Sports,28.76
Sports,28.78
Sports,28.83
Sports,28.86
Sports,28.9
Sports,28.91
Sports,28.99
Sports,29.04
Sports,29.09
Sports,29.1
Sports,29.11
Sports,29.14
Sports,29.17
Sports,29.2
Sports,29.21
Sports,29.23
Sports,29.26
Sports,29.27
Sports,29.28
Sports,29.29
Sports,29.31
Sports,29.38
Sports,29.45
Sports,29.46
Sports,29.51
Sports,29.56
Sports,29.61
Sports,29.62
Sports,29.68
Sports,29.73
Sports,29.74
Sports,29.75
Sports,29.82
Sports,29.89
Sports,29.95
Sports,30.03
Sports,30.04
Sports,30.07
Sports,30.08
Sports,30.12
Sports,30.14
Sports,30.19
Sports,30.21
Sports,30.24
Sports,30.26
Sports,30.35
Sports,30.36
Sports,30.43
Sports,30.44
Sports,30.47
Sports,30.53
Sports,30.55
Sports,30.62
Sports,30.67
Sports,30.68
Sports,30.7
Sports,30.72
Sports,30.74
Sports,30.81
Sports,30.89
Sports,30.93
Sports,30.94
Sports,30.95
Sports,31.09
Sports,31.1
Sports,31.17
Sports,31.19
Sports,31.22
Sports,31.24
Sports,31.27
Sports,31.3
Sports,31.37
Sports,31.38
Sports,31.39
Sports,31.44
Sports,31.48
Sports,31.5
Sports,31.51
Sports,31.53
Sports,31.58
Sports,31.59
Sports,31.6
Sports,31.61
Sports,31.63
Sports,31.66
Sports,31.76
Sports,31.77
Sports,31.84
Sports,31.86
Sports,31.88
Sports,31.95
Sports,31.98
Sports,31.99
Sports,32.04
Sports,32.08
Sports,32.1
Sports,32.12
Sports,32.15
Sports,32.21
Sports,32.24
Sports,32.29
Sports,32.33
Sports,32.35
Sports,32.46
Sports,32.47
Sports,32.56
Sports,32.57
Sports,32.77
Sports,32.79
Sports,32.83
Sports,32.85
Sports,32.87
Sports,32.93
Sports,32.94
Sports,32.97
Sports,33.01
Sports,33.02
Sports,33.2
Sports,33.23
Sports,33.25
Sports,33.27
Sports,33.28
Sports,33.29
Sports,33.41
Sports,33.43
Sports,33.44
Sports,33.49
Sports,33.5
Sports,33.56
Sports,33.57
Sports,33.58
Sports,33.61
Sports,33.62
Sports,33.69
Sports,33.7
Sports,33.72
Sports,33.75
Sports,33.87
Sports,33.89
Sports,33.96
Sports,34
Sports,34.01
Sports,34.02
Sports,34.04
Sports,34.06
Sports,34.07
Sports,34.09
Sports,34.12
Sports,34.13
Sports,34.15
Sports,34.3
Sports,34.33
Sports,34.34
Sports,34.4
Sports,34.42
Sports,34.47
Sports,34.48
Sports,34.59
Sports,34.63
Sports,34.69
Sports,34.72
Sports,34.75
Sports,34.76
Sports,34.77
Sports,34.81
Sports,34.83
Sports,34.88
Sports,34.94
Sports,34.95
Sports,34.98
Sports,35.06
Sports,35.09
Sports,35.1
Sports,35.13
Sports,35.28
Sports,35.29
Sports,35.31
Sports,35.33
Sports,35.37
Sports,35.41
Sports,35.42
Sports,35.5
Sports,35.52
Sports,35.56
Sports,35.58
Sports,35.66
Sports,35.67
Sports,35.76
Sports,35.77
Sports,35.83
Sports,35.84
Sports,35.89
Sports,35.91
Sports,35.93
Sports,36.01
Sports,36.07
Sports,36.12
Sports,36.15
Sports,36.16
Sports,36.22
Sports,36.25
Sports,36.29
Sports,36.31
Sports,36.38
Sports,36.41
Sports,36.44
Sports,36.49
Sports,36.5
Sports,36.59
Sports,36.61
Sports,36.63
Sports,36.65
Sports,36.66
Sports,36.69
Sports,36.75
Sports,36.76
Sports,36.82
Sports,36.86
Sports,36.87
Sports,36.92
Sports,37
Sports,37.02
Sports,37.04
Sports,37.13
Sports,37.15
Sports,37.18
Sports,37.22
Sports,37.23
Sports,37.24
Sports,37.25
Sports,37.26
Sports,37.28
Sports,37.31
Sports,37.47
Sports,37.49
Sports,37.52
Sports,37.53
Sports,37.54
Sports,37.56
Sports,37.6
Sports,37.66
Sports,37.69
Sports,37.71
Sports,37.72
Sports,37.76
Sports,37.81
Sports,37.84
Sports,37.86
Sports,37.87
Sports,37.88
Sports,37.9
Sports,37.91
Sports,37.94
Sports,37.98
Sports,37.99
Sports,38.02
Sports,38.09
Sports,38.12
Sports,38.14
Sports,38.16
Sports,38.18
Sports,38.2
Sports,38.24
Sports,38.27
Sports,38.36
Sports,38.38
Sports,38.43
Sports,38.5
Sports,38.52
Sports,38.55
Sports,38.56
Sports,38.57
Sports,38.59
Sports,38.74
Sports,38.78
Sports,38.79
Sports,38.8
Sports,38.85
Sports,38.91
Sports,38.93
Sports,39.01
Sports,39.02
Sports,39.03
Sports,39.04
Sports,39.05
Sports,39.1
Sports,39.14
Sports,39.17
Sports,39.23
Sports,39.25
Sports,39.28
Sports,39.29
Sports,39.35
Sports,39.46
Sports,39.47
Sports,39.49
Sports,39.51
Sports,39.59
Sports,39.64
Sports,39.68
Sports,39.69
Sports,39.71
Sports,39.73
Sports,39.77
Sports,39.79
Sports,39.86
Sports,39.87
Sports,39.93
Sports,39.95
Sports,39.96
Sports,39.97
Sports,39.98
Sports,40.02
Sports,40.03
Sports,40.05
Sports,40.09
Sports,40.11
Sports,40.14
Sports,40.15
Sports,40.24
Sports,40.26
Sports,40.28
Sports,40.29
Sports,40.33
Sports,40.37
Sports,40.38
Sports,40.39
Sports,40.46
Sports,40.5
Sports,40.52
Sports,40.53
Sports,40.57
Sports,40.61
Sports,40.7
Sports,40.74
Sports,40.76
Sports,40.8
Sports,40.84
Sports,40.88
Sports,40.89
Sports,41.03
Sports,41.04
Sports,41.08
Sports,41.11
Sports,41.28
Sports,41.3
Sports,41.34
Sports,41.36
Sports,41.39
Sports,41.41
Sports,41.44
Sports,41.45
Sports,41.47
Sports,41.52
Sports,41.57
Sports,41.58
Sports,41.59
Sports,41.62
Sports,41.72
Sports,41.77
Sports,41.79
Sports,41.82
Sports,41.84
Sports,41.94
Sports,41.97
Sports,41.98
Sports,42.05
Sports,42.06
Sports,42.07
Sports,42.12
Sports,42.18
Sports,42.24
Sports,42.25
Sports,42.29
Sports,42.33
Sports,42.4
Sports,42.44
Sports,42.47
Sports,42.49
Sports,42.52
Sports,42.53
Sports,42.59
Sports,42.64
Sports,42.78
Sports,42.82
Sports,42.83
Sports,42.85
Sports,42.89
Sports,42.93
Sports,42.99
Sports,43.02
Sports,43.04
Sports,43.11
Sports,43.15
Sports,43.17
Sports,43.22
Sports,43.23
Sports,43.25
Sports,43.27
Sports,43.29
Sports,43.32
Sports,43.39
Sports,43.4
Sports,43.41
Sports,43.43
Sports,43.46
Sports,43.5
Sports,43.56
Sports,43.59
Sports,43.61
Sports,43.62
Sports,43.64
Sports,43.68
Sports,43.7
Sports,43.71
Sports,43.82
Sports,43.94
Sports,43.95
Sports,44.14
Sports,44.21
Sports,44.22
Sports,44.26
Sports,44.27
Sports,44.35
Sports,44.49
Sports,44.51
Sports,44.58
Sports,44.6
Sports,44.63
Sports,44.68
Sports,44.71
Sports,44.83
Sports,44.85
Sports,44.97
Sports,45.01
Sports,45.05
Sports,45.16
Sports,45.24
Sports,45.26
Sports,45.28
Sports,45.31
Sports,45.33
Sports,45.34
Sports,45.39
Sports,45.43
Sports,45.44
Sports,45.46
Sports,45.53
Sports,45.57
Sports,45.59
Sports,45.64
Sports,45.68
Sports,45.74
Sports,45.79
Sports,45.8
Sports,45.81
Sports,45.86
Sports,45.9
Sports,46.02
Sports,46.05
Sports,46.12
Sports,46.2
Sports,46.25
Sports,46.37
Sports,46.39
Sports,46.42
Sports,46.46
Sports,46.48
Sports,46.64
Sports,46.66
Sports,46.69
Sports,46.7
Sports,46.71
Sports,46.79
Sports,46.8
Sports,46.93
Sports,46.96
Sports,46.97
Sports,46.99
Sports,47.06
Sports,47.07
Sports,47.11
Sports,47.13
Sports,47.16
Sports,47.23
Sports,47.27
Sports,47.36
Sports,47.4
Sports,47.45
Sports,47.48
Sports,47.49
Sports,47.5
Sports,47.51
Sports,47.62
Sports,47.64
Sports,47.69
Sports,47.74
Sports,47.79
Sports,47.86
Sports,47.89
Sports,47.91
Sports,47.98
Sports,47.99
Sports,48.06
Sports,48.07
Sports,48.09
Sports,48.11
Sports,48.15
Sports,48.18
Sports,48.24
Sports,48.32
Sports,48.34
Sports,48.35
Sports,48.38
Sports,48.41
Sports,48.43
Sports,48.5
Sports,48.51
Sports,48.58
Sports,48.64
Sports,48.73
Sports,48.74
Sports,48.78
Sports,48.79
Sports,48.8
Sports,48.86
Sports,48.9
Sports,48.96
Sports,48.97
Sports,49.21
Sports,49.26
Sports,49.31
Sports,49.33
Sports,49.34
Sports,49.39
Sports,49.42
Sports,49.47
Sports,49.53
Sports,49.6
Sports,49.61
Sports,49.68
Sports,49.7
Sports,49.83
Sports,49.89
Sports,49.91
Sports,49.92
Sports,49.94
Sports,49.98
Sports,50
Sports,50.04
Sports,50.08
Sports,50.12
Sports,50.16
Sports,50.19
Sports,50.2
Sports,50.22
Sports,50.27
Sports,50.33
Sports,50.35
Sports,50.41
Sports,50.42
Sports,50.47
Sports,50.54
Sports,50.61
Sports,50.64
Sports,50.69
Sports,50.7
Sports,50.71
Sports,50.72
Sports,50.75
Sports,50.76
Sports,50.78
Sports,50.83
Sports,50.89
Sports,50.9
Sports,50.96
Sports,51.02
Sports,51.04
Sports,51.2
Sports,51.23
Sports,51.41
Sports,51.45
Sports,51.65
Sports,51.66
Sports,51.67
Sports,51.73
Sports,51.75
Sports,51.79
Sports,51.85
Sports,51.9
Sports,51.96
Sports,52.1
Sports,52.19
Sports,52.32
Sports,52.35
Sports,52.38
Sports,52.42
Sports,52.57
Sports,52.59
Sports,52.62
Sports,52.7
Sports,52.78
Sports,52.82
Sports,52.85
Sports,52.86
Sports,52.89
Sports,52.95
Sports,52.96
Sports,52.99
Sports,53.06
Sports,53.07
Sports,53.09
Sports,53.1
Sports,53.12
Sports,53.13
Sports,53.15
Sports,53.17
Sports,53.18
Sports,53.21
Sports,53.22
Sports,53.28
Sports,53.33
Sports,53.34
Sports,53.39
Sports,53.41
Sports,53.42
Sports,53.47
Sports,53.5
Sports,53.51
Sports,53.56
Sports,53.6
Sports,53.62
Sports,53.64
Sports,53.65
Sports,53.68
Sports,53.7
Sports,53.82
Sports,53.89
Sports,53.9
Sports,53.93
Sports,53.95
Sports,54.01
Sports,54.06
Sports,54.08
Sports,54.09
Sports,54.2
Sports,54.29
Sports,54.4
Sports,54.44
Sports,54.46
Sports,54.51
Sports,54.55
Sports,54.65
Sports,54.66
Sports,54.7
Sports,54.75
Sports,54.76
Sports,54.78
Sports,54.81
Sports,54.82
Sports,54.85
Sports,54.9
Sports,54.92
Sports,54.96
Sports,54.97
Sports,54.98
Sports,55.01
Sports,55.07
Sports,55.09
Sports,55.11
Sports,55.12
Sports,55.15
Sports,55.16
Sports,55.17
Sports,55.18
Sports,55.27
Sports,55.28
Sports,55.36
Sports,55.4
Sports,55.43
Sports,55.45
Sports,55.48
Sports,55.51
Sports,55.53
Sports,55.56
Sports,55.59
Sports,55.65
Sports,55.68
Sports,55.78
Sports,55.81
Sports,55.91
Sports,56.01
Sports,56.07
Sports,56.09
Sports,56.1
Sports,56.16
Sports,56.2
Sports,56.3
Sports,56.32
Sports,56.33
Sports,56.37
Sports,56.39
Sports,56.6
Sports,56.65
Sports,56.66
Sports,56.69
Sports,56.72
Sports,56.77
Sports,56.82
Sports,56.85
Sports,56.88
Sports,56.89
Sports,56.91
Sports,56.94
Sports,57.05
Sports,57.18
Sports,57.28
Sports,57.29
Sports,57.32
Sports,57.45
Sports,57.47
Sports,57.48
Sports,57.51
Sports,57.58
Sports,57.63
Sports,57.67
Sports,57.8
Sports,57.91
Sports,57.93
Sports,57.94
Sports,57.96
Sports,57.97
Sports,57.99
Sports,58.11
Sports,58.13
Sports,58.2
Sports,58.23
Sports,58.35
Sports,58.38
Sports,58.43
Sports,58.44
Sports,58.6
Sports,58.64
Sports,58.66
Sports,58.77
Sports,58.8
Sports,58.89
Sports,58.91
Sports,59
Sports,59.02
Sports,59.09
Sports,59.1
Sports,59.11
Sports,59.13
Sports,59.15
Sports,59.18
Sports,59.19
Sports,59.21
Sports,59.28
Sports,59.32
Sports,59.41
Sports,59.42
Sports,59.45
Sports,59.46
Sports,59.5
Sports,59.53
Sports,59.54
Sports,59.6
Sports,59.68
Sports,59.7
Sports,59.71
Sports,59.76
Sports,59.8
Sports,59.85
Sports,59.89
Sports,59.91
Sports,60.08
Sports,60.11
Sports,60.19
Sports,60.27
Sports,60.37
Sports,60.38
Sports,60.47
Sports,60.54
Sports,60.55
Sports,60.56
Sports,60.57
Sports,60.66
Sports,60.71
Sports,60.78
Sports,60.8
Sports,60.88
Sports,61.05
Sports,61.12
Sports,61.13
Sports,61.14
Sports,61.16
Sports,61.21
Sports,61.22
Sports,61.23
Sports,61.25
Sports,61.27
Sports,61.31
Sports,61.32
Sports,61.33
Sports,61.34
Sports,61.37
Sports,61.45
Sports,61.49
Sports,61.53
Sports,61.57
Sports,61.6
Sports,61.62
Sports,61.63
Sports,61.66
Sports,61.73
Sports,61.78
Sports,61.87
Sports,61.88
Sports,61.96
Sports,61.98
Sports,62
Sports,62.07
Sports,62.08
Sports,62.1
Sports,62.17
Sports,62.32
Sports,62.33
Sports,62.35
Sports,62.37
Sports,62.42
Sports,62.43
Sports,62.46
Sports,62.58
Sports,62.63
Sports,62.66
Sports,62.75
Sports,62.78
Sports,63
Sports,63.01
Sports,63.05
Sports,63.09
Sports,63.29
Sports,63.35
Sports,63.38
Sports,63.41
Sports,63.43
Sports,63.52
Sports,63.53
Sports,63.54
Sports,63.55
Sports,63.56
Sports,63.6
Sports,63.67
Sports,63.69
Sports,63.76
Sports,63.78
Sports,63.79
Sports,63.81
Sports,63.89
Sports,63.98
Sports,64
Sports,64.01
Sports,64.09
Sports,64.13
Sports,64.15
Sports,64.16
Sports,64.22
Sports,64.23
Sports,64.25
Sports,64.31
Sports,64.41
Sports,64.44
Sports,64.45
Sports,64.46
Sports,64.47
Sports,64.49
Sports,64.52
Sports,64.54
Sports,64.59
Sports,64.6
Sports,64.64
Sports,64.67
Sports,64.74
Sports,64.76
Sports,64.78
Sports,64.81
Sports,64.89
Sports,64.91
Sports,64.95
Sports,64.97
Sports,65.02
Sports,65.04
Sports,65.06
Sports,65.09
Sports,65.12
Sports,65.23
Sports,65.24
Sports,65.25
Sports,65.28
Sports,65.29
Sports,65.33
Sports,65.38
Sports,65.42
Sports,65.44
Sports,65.47
Sports,65.49
Sports,65.62
Sports,65.71
Sports,65.76
Sports,65.83
Sports,65.85
Sports,65.9
Sports,65.91
Sports,65.93
Sports,66
Sports,66.01
Sports,66.04
Sports,66.07
Sports,66.16
Sports,66.17
Sports,66.18
Sports,66.22
Sports,66.24
Sports,66.27
Sports,66.28
Sports,66.36
Sports,66.39
Sports,66.48
Sports,66.54
Sports,66.56
Sports,66.58
Sports,66.61
Sports,66.7
Sports,66.71
Sports,66.79
Sports,66.84
Sports,66.92
Sports,66.94
Sports,66.95
Sports,66.99
Sports,67.05
Sports,67.19
Sports,67.21
Sports,67.28
Sports,67.31
Sports,67.33
Sports,67.35
Sports,67.42
Sports,67.43
Sports,67.44
Sports,67.52
Sports,67.56
Sports,67.68
Sports,67.7
Sports,67.72
Sports,67.74
Sports,67.78
Sports,67.86
Sports,67.88
Sports,68.01
Sports,68.07
Sports,68.08
Sports,68.11
Sports,68.13
Sports,68.15
Sports,68.19
Sports,68.2
Sports,68.26
Sports,68.27
Sports,68.29
Sports,68.37
Sports,68.4
Sports,68.5
Sports,68.69
Sports,68.72
Sports,68.74
Sports,68.8
Sports,68.82
Sports,68.85
Sports,68.89
Sports,68.91
Sports,68.96
Sports,69.05
Sports,69.14
Sports,69.15
Sports,69.17
Sports,69.31
Sports,69.35
Sports,69.42
Sports,69.49
Sports,69.55
Sports,69.59
Sports,69.62
Sports,69.63
Sports,69.73
Sports,69.76
Sports,69.77
Sports,69.79
Sports,69.83
Sports,69.85
Sports,69.86
Sports,69.87
Sports,69.93
Sports,70.08
Sports,70.14
Sports,70.2
Sports,70.25
Sports,70.27
Sports,70.28
Sports,70.3
Sports,70.43
Sports,70.47
Sports,70.6
Sports,70.62
Sports,70.64
Sports,70.73
Sports,70.78
Sports,70.89
Sports,70.9
Sports,70.95
Sports,71.07
Sports,71.19
Sports,71.2
Sports,71.22
Sports,71.29
Sports,71.31
Sports,71.34
Sports,71.35
Sports,71.41
Sports,71.43
Sports,71.53
Sports,71.55
Sports,71.58
Sports,71.63
Sports,71.72
Sports,71.74
Sports,71.75
Sports,71.92
Sports,72
Sports,72.03
Sports,72.06
Sports,72.18
Sports,72.22
Sports,72.25
Sports,72.28
Sports,72.36
Sports,72.38
Sports,72.39
Sports,72.41
Sports,72.46
Sports,72.51
Sports,72.65
Sports,72.81
Sports,72.87
Sports,72.95
Sports,73.03
Sports,73.04
Sports,73.06
Sports,73.1
Sports,73.11
Sports,73.15
Sports,73.19
Sports,73.26
Sports,73.28
Sports,73.35
Sports,73.37
Sports,73.43
Sports,73.47
Sports,73.6
Sports,73.69
Sports,73.7
Sports,73.72
Sports,73.74
Sports,73.75
Sports,73.83
Sports,73.96
Sports,73.99
Sports,74.04
Sports,74.07
Sports,74.08
Sports,74.12
Sports,74.18
Sports,74.21
Sports,74.23
Sports,74.27
Sports,74.38
Sports,74.47
Sports,74.52
Sports,74.66
Sports,74.69
Sports,74.77
Sports,74.83
Sports,74.9
Sports,74.92
Sports,74.94
Sports,74.99
Sports,75.01
Sports,75.02
Sports,75.05
Sports,75.12
Sports,75.14
Sports,75.15
Sports,75.17
Sports,75.23
Sports,75.27
Sports,75.28
Sports,75.33
Sports,75.37
Sports,75.44
Sports,75.48
Sports,75.5
Sports,75.64
Sports,75.66
Sports,75.71
Sports,75.74
Sports,75.76
Sports,75.79
Sports,75.8
Sports,75.83
Sports,75.84
Sports,75.88
Sports,76.01
Sports,76.08
Sports,76.09
Sports,76.11
Sports,76.15
Sports,76.55
Sports,76.56
Sports,76.65
Sports,76.71
Sports,76.8
Sports,76.86
Sports,76.87
Sports,76.94
Sports,76.95
Sports,77.05
Sports,77.14
Sports,77.15
Sports,77.18
Sports,77.41
Sports,77.43
Sports,77.46
Sports,77.51
Sports,77.53
Sports,77.63
Sports,77.69
Sports,77.71
Sports,77.76
Sports,77.77
Sports,77.89
Sports,77.92
Sports,78
Sports,78.18
Sports,78.2
Sports,78.21
Sports,78.23
Sports,78.34
Sports,78.43
Sports,78.47
Sports,78.5
Sports,78.51
Sports,78.56
Sports,78.58
Sports,78.6
Sports,78.62
Sports,78.73
Sports,78.82
Sports,78.85
Sports,79.04
Sports,79.09
Sports,79.1
Sports,79.12
Sports,79.16
Sports,79.18
Sports,79.25
Sports,79.36
Sports,79.56
Sports,79.64
Sports,79.72
Sports,79.73
Sports,79.8
Sports,79.85
Sports,79.93
Sports,79.99
Sports,80.03
Sports,80.05
Sports,80.07
Sports,80.08
Sports,80.09
Sports,80.1
Sports,80.13
Sports,80.17
Sports,80.21
Sports,80.24
Sports,80.28
Sports,80.32
Sports,80.35
Sports,80.36
Sports,80.39
Sports,80.41
Sports,80.52
Sports,80.53
Sports,80.67
Sports,80.71
Sports,80.78
Sports,80.79
Sports,80.83
Sports,80.9
Sports,80.92
Sports,80.94
Sports,80.98
Sports,81.01
Sports,81.03
Sports,81.06
Sports,81.1
Sports,81.16
Sports,81.17
Sports,81.19
Sports,81.24
Sports,81.3
Sports,81.35
Sports,81.44
Sports,81.49
Sports,81.53
Sports,81.63
Sports,81.74
Sports,81.9
Sports,81.96
Sports,81.97
Sports,82.08
Sports,82.11
Sports,82.16
Sports,82.55
Sports,82.58
Sports,82.68
Sports,82.73
Sports,82.9
Sports,82.93
Sports,83.09
Sports,83.12
Sports,83.17
Sports,83.22
Sports,83.24
Sports,83.25
Sports,83.27
Sports,83.31
Sports,83.33
Sports,83.37
Sports,83.49
Sports,83.54
Sports,83.63
Sports,83.65
Sports,83.66
Sports,83.67
Sports,83.77
Sports,83.78
Sports,83.8
Sports,83.84
Sports,83.93
Sports,83.98
Sports,83.99
Sports,84
Sports,84.1
Sports,84.13
Sports,84.14
Sports,84.16
Sports,84.29
Sports,84.34
Sports,84.37
Sports,84.42
Sports,84.47
Sports,84.52
Sports,84.61
Sports,84.79
Sports,84.8
Sports,84.94
Sports,85.05
Sports,85.08
Sports,85.1
Sports,85.2
Sports,85.21
Sports,85.23
Sports,85.26
Sports,85.3
Sports,85.32
Sports,85.4
Sports,85.43
Sports,85.48
Sports,85.53
Sports,85.54
Sports,85.59
Sports,85.68
Sports,85.75
Sports,85.81
Sports,85.86
Sports,85.89
Sports,85.91
Sports,85.97
Sports,85.99
Sports,86.01
Sports,86.04
Sports,86.07
Sports,86.12
Sports,86.13
Sports,86.14
Sports,86.16
Sports,86.19
Sports,86.24
Sports,86.25
Sports,86.27
Sports,86.38
Sports,86.4
Sports,86.46
Sports,86.49
Sports,86.51
Sports,86.64
Sports,86.66
Sports,86.69
Sports,86.74
Sports,86.75
Sports,86.87
Sports,86.9
Sports,87.02
Sports,87.03
Sports,87.07
Sports,87.09
Sports,87.17
Sports,87.18
Sports,87.3
Sports,87.39
Sports,87.43
Sports,87.44
Sports,87.48
Sports,87.62
Sports,87.69
Sports,87.7
Sports,87.71
Sports,87.75
Sports,87.91
Sports,88.05
Sports,88.07
Sports,88.11
Sports,88.19
Sports,88.23
Sports,88.28
Sports,88.3
Sports,88.32
Sports,88.33
Sports,88.34
Sports,88.36
Sports,88.42
Sports,88.43
Sports,88.49
Sports,88.51
Sports,88.53
Sports,88.57
Sports,88.73
Sports,88.77
Sports,88.78
Sports,88.81
Sports,88.83
Sports,88.84
Sports,88.86
Sports,88.9
Sports,88.96
Sports,89.11
Sports,89.15
Sports,89.17
Sports,89.21
Sports,89.22
Sports,89.26
Sports,89.3
Sports,89.36
Sports,89.49
Sports,89.55
Sports,89.6
Sports,89.67
Sports,89.68
Sports,89.75
Sports,89.77
Sports,89.81
Sports,89.83
Sports,89.92
Sports,90.03
Sports,90.04
Sports,90.1
Sports,90.13
Sports,90.14
Sports,90.15
Sports,90.22
Sports,90.28
Sports,90.37
Sports,90.41
Sports,90.48
Sports,90.51
Sports,90.56
Sports,90.75
Sports,90.87
Sports,90.99
Sports,91.01
Sports,91.05
Sports,91.09
Sports,91.13
Sports,91.26
Sports,91.27
Sports,91.32
Sports,91.46
Sports,91.48
Sports,91.49
Sports,91.58
Sports,91.63
Sports,91.65
Sports,91.68
Sports,91.8
Sports,91.84
Sports,91.86
Sports,91.93
Sports,91.94
Sports,91.96
Sports,91.98
Sports,92
Sports,92.02
Sports,92.12
Sports,92.2
Sports,92.22
Sports,92.24
Sports,92.26
Sports,92.46
Sports,92.47
Sports,92.51
Sports,92.57
Sports,92.59
Sports,92.65
Sports,92.7
Sports,92.71
Sports,92.79
Sports,92.82
Sports,92.85
Sports,92.86
Sports,92.9
Sports,92.91
Sports,92.95
Sports,93
Sports,93.05
Sports,93.35
Sports,93.37
Sports,93.38
Sports,93.45
Sports,93.54
Sports,93.55
Sports,93.63
Sports,93.72
Sports,93.74
Sports,93.75
Sports,93.76
Sports,93.77
Sports,93.85
Sports,93.88
Sports,93.89
Sports,93.92
Sports,93.94
Sports,94.02
Sports,94.05
Sports,94.1
Sports,94.19
Sports,94.26
Sports,94.28
Sports,94.31
Sports,94.33
Sports,94.35
Sports,94.38
Sports,94.48
Sports,94.5
Sports,94.52
Sports,94.56
Sports,94.64
Sports,94.66
Sports,94.67
Sports,94.74
Sports,94.76
Sports,94.77
Sports,94.83
Sports,94.85
Sports,94.87
Sports,94.9
Sports,94.92
Sports,94.95
Sports,95.07
Sports,95.15
Sports,95.21
Sports,95.26
Sports,95.39
Sports,95.45
Sports,95.48
Sports,95.49
Sports,95.66
Sports,95.74
Sports,95.79
Sports,95.83
Sports,95.87
Sports,96.07
Sports,96.09
Sports,96.1
Sports,96.14
Sports,96.21
Sports,96.23
Sports,96.27
Sports,96.41
Sports,96.42
Sports,96.46
Sports,96.48
Sports,96.5
Sports,96.53
Sports,96.55
Sports,96.61
Sports,96.67
Sports,96.8
Sports,96.83
Sports,96.85
Sports,96.91
Sports,96.97
Sports,96.98
Sports,97.03
Sports,97.08
Sports,97.11
Sports,97.13
Sports,97.16
Sports,97.18
Sports,97.19
Sports,97.22
Sports,97.25
Sports,97.31
Sports,97.33
Sports,97.38
Sports,97.4
Sports,97.46
Sports,97.47
Sports,97.63
Sports,97.64
Sports,97.8
Sports,97.9
Sports,97.91
Sports,97.99
Sports,98.12
Sports,98.25
Sports,98.28
Sports,98.29
Sports,98.37
Sports,98.45
Sports,98.48
Sports,98.53
Sports,98.57
Sports,98.59
Sports,98.62
Sports,98.72
Sports,98.85
Sports,98.89
Sports,98.98
Sports,99.01
Sports,99.05
Sports,99.06
Sports,99.11
Sports,99.3
Sports,99.31
Sports,99.37
Sports,99.41
Sports,99.42
Sports,99.47
Sports,99.48
Sports,99.51
Sports,99.61
Sports,99.68
Sports,99.85
Sports,99.88
Sports,99.96
Sports,99.97
Sports,100.09
Sports,100.13
Sports,100.19
Sports,100.22
Sports,100.29
Sports,100.43
Sports,100.49
Sports,100.53
Sports,100.55
Sports,100.59
Sports,100.66
Sports,100.68
Sports,100.74
Sports,100.78
Sports,100.8
Sports,100.94
Sports,100.98
Sports,101.05
Sports,101.1
